ThermalExpansionCoefficient_arithmetic_average,BCCenergy_pa_arithmetic_average,ThirdIonizationEnergy_arithmetic_average,Density_composition_average,IsPnictide_composition_average,HeatCapacityMolar_composition_average,valence_arithmetic_average,HeatFusion_arithmetic_average,HeatFusion_composition_average,IonicRadii_composition_average,SpaceGroupNumber_composition_average,GSenergy_pa_arithmetic_average,ThermalExpansionCoefficient_composition_average,BCCfermi_arithmetic_average,AtomicWeight_composition_average,AtomicNumber_composition_average,CovalentRadii_arithmetic_average,phi_arithmetic_average,BCCfermi_composition_average,HeatVaporization_composition_average,ElasticModulus_composition_average,NValance_composition_average,HeatCapacityMolar_arithmetic_average,GSbandgap_arithmetic_average,NUnfilled_composition_average
243.75,-3.2258120075,59.51675,1145.6185244755245,0.1668331668331668,27.933850149850148,3.0,7.227499999999999,4.20036963036963,1.0824775224775225,36.77622377622377,-3.997058736875,545.9410589410589,5.604791145,29.380343710289708,13.545454545454543,1.1075,3.1375,4.743972456793206,44.76977052947053,6.938061938061937,6.440559440559441,26.263,0.40625,2.3326673326673326
193.74,-3.891755728,53.309,880.693424,0.164,27.512130000000003,3.0,14.56,7.0589,1.06153,48.488,-4.5857480985,536.4641,4.44009218,23.54292896,11.233,1.136,3.24,4.16207409133,50.68195039999999,13.505,6.177,25.360800000000005,0.4016,2.391
195.68,-3.253015648,54.499,930.159421,0.162,27.523262000000003,3.0,12.857,6.532195,1.05737,46.614,-3.931096541,531.5136,4.339703318,23.729942044,11.294,1.1,3.41,4.10555249714,50.1294941,11.232,6.2700000000000005,25.4628,0.4016,2.324
194.1,-4.314434368,54.4872,958.917424,0.164,27.50541,3.6,14.502,7.054259999999999,1.05833,49.048,-4.9857423525,536.4929,4.840030658000001,23.717154368,11.313,1.082,3.576,4.1940691695700005,51.3971504,15.601,6.257,25.2768,0.4016,2.311
193.74,-3.891755728,53.309,851.3464210000001,0.162,27.509492,3.0,14.56,6.7621,1.06088,50.124,-4.5857480985,531.2517,4.44009218,23.061230668,11.024,1.136,3.24,4.11910499351,51.4454741,13.095,6.0,25.360800000000005,0.4016,2.432
194.1,-4.314434368,54.4872,1005.230418,0.16,27.489016000000003,3.6,14.502,6.477409999999999,1.05261,53.086,-4.9857423525,526.1016,4.840030658000001,23.01011272,11.011,1.082,3.576,4.15005275564,53.892397800000005,17.567,6.019,25.2768,0.4016,2.283
195.68,-3.253015648,54.499,932.340418,0.16,27.523426,3.0,12.857,6.173085,1.0552,46.981,-3.931096541,526.3939,4.339703318,23.523598720000003,11.196000000000002,1.1,3.41,4.05749219774,50.4351178,10.167000000000002,6.204000000000001,25.4628,0.4016,2.3200000000000003
198.16,-3.18811852,53.963,949.893424,0.164,27.531650000000003,3.0,12.3982,6.885956,1.06233,47.608,-3.8620058725,536.8177000000001,5.229385498,24.660722368,11.681,1.136,3.37,4.2252175567700005,49.4265104,12.449,6.337,25.604800000000004,0.4016,2.327
198.16,-3.18811852,53.963,968.121421,0.162,27.542432,3.0,12.3982,6.470257,1.06223,48.639,-3.8620058725,531.8484000000001,5.229385498,24.947507044,11.78,1.136,3.37,4.22565959144,49.3269191,11.313,6.2700000000000005,25.604800000000004,0.4016,2.324
165.06666666666666,-4.099690453333333,49.6205,792.70685,0.163,27.608574,3.166666666666667,13.926666666666668,5.09835,1.06107,48.254000000000005,-4.6939796070833335,532.5799,4.748147371666667,20.9375601324,10.152,1.1233333333333333,3.4916666666666667,4.108587159070001,57.555285,12.592,5.312,25.090666666666667,0.3346666666666666,2.616
165.06666666666666,-4.099690453333333,49.6205,786.531421,0.162,27.602512,3.166666666666667,13.926666666666668,5.075270000000001,1.06081,48.79100000000001,-4.6939796070833335,531.8084,4.748147371666667,20.8418125862,10.108,1.1233333333333333,3.4916666666666667,4.11026393507,57.430474100000005,12.488500000000002,5.300000000000001,25.090666666666667,0.3346666666666666,2.604
165.06666666666666,-4.099690453333333,49.6205,803.579566,0.163,27.631146,3.166666666666667,13.926666666666668,5.1155800000000005,1.06383,47.196,-4.6939796070833335,535.406,4.748147371666667,21.1191470394,10.236,1.1233333333333333,3.4916666666666667,4.09878178852,57.9306286,12.8495,5.34,25.090666666666667,0.3346666666666666,2.6420000000000003
165.06666666666666,-4.099690453333333,49.6205,781.9306323676323,0.1618381618381618,27.58816783216783,3.166666666666667,13.926666666666668,5.068441558441558,1.0590209790209788,49.497502497502495,-4.6939796070833335,529.9,4.748147371666667,20.74723316883117,10.063936063936064,1.1233333333333333,3.4916666666666667,4.115047214155844,57.40434795204795,12.387612387612386,5.282717282717282,25.090666666666667,0.3346666666666666,2.591408591408591
196.94,-4.063955566,52.7006,1276.9678848848848,0.1181181181181181,26.8784044044044,3.0,9.324000000000002,5.970830830830831,0.954184184184184,92.8198198198198,-4.7095676195000005,395.03113113113113,4.821768334000001,22.628783445245244,10.795795795795796,1.104,3.28,3.640642657687688,121.72347917917918,26.2027027027027,4.495495495495495,25.4644,0.325,3.2042042042042045
62.175,-3.457431255,55.42025,1958.097097097097,0.043043043043043,23.47360560560561,4.0,15.050249999999998,7.417199199199199,0.4590890890890891,135.62762762762762,-3.9959130540625,56.78278278278278,5.6101780975,29.652718484484485,14.083083083083082,1.1325,3.2375,5.130161657947948,94.02462462462464,28.151151151151154,5.476476476476476,23.6515,1.0525,1.998998998998999
298.25,-3.2663768,63.75325,442.538289,0.212,26.854452,3.25,5.52875,3.633745,1.01722,113.384,-5.059657266875,357.795,4.9108986475,14.07447035,6.788,0.9425,3.815,3.08782187048,61.9564028,4.625,3.788,26.7965,2.0155000000000003,1.812
241.2,-4.3234517375,59.554,1463.9919590000004,0.143,27.32595,3.5,8.8925,5.180669999999999,1.01104,72.63200000000002,-5.078168054375,471.8064,4.9550276825,22.543303366000004,10.86,1.0475,3.3325,4.149748172390001,74.7346239,32.318000000000005,5.428000000000001,25.7905,0.40625,2.2860000000000005
60.75,-2.6264764575,56.768,1141.2472307692308,0.0769230769230769,24.648692307692304,4.75,6.61525,3.7188461538461537,0.6146153846153846,137.6923076923077,-3.2880116065625,57.92307692307692,5.06834593,20.64598169230769,10.0,1.075,2.1,4.036290076153845,73.47692307692306,12.307692307692308,3.692307692307692,26.33325,1.58,1.5384615384615383
81.0,-3.18378671,62.487,1462.596,0.167,23.606988,4.0,7.753666666666667,4.95568,0.42647,111.591,-3.78920422375,71.527,6.020223276666666,23.516471254,11.504,1.1033333333333333,2.8,5.63978864218,56.0551,13.665,4.168,23.794666666666668,1.2756666666666665,1.834
275.3333333333333,-1.7746393933333335,71.12833333333333,945.2858,0.0,35.9296,3.333333333333333,2.835,2.901,1.128,152.60000000000002,-2.736568050833333,183.6,1.7693190466666668,23.34528,10.4,1.0333333333333332,0.95,1.15247488,91.88718,6.0,5.200000000000001,43.309333333333335,0.4856666666666667,1.2
218.925,-3.04811469,61.53375,847.6534999999999,0.0,25.185174,3.0,15.0275,8.62159,0.98575,96.226,-4.1937922197925,407.0231,4.793027415,17.136958999999997,7.987,0.985,2.0375,3.46730721393,118.26016999999996,67.343,4.851,22.672,0.58075,2.143
60.75,-2.6264764575,56.768,1165.588198,0.075,24.445013,4.75,6.61525,3.670416,0.58948,139.606,-3.2880116065625,58.95700000000001,5.06834593,20.31774515,9.846,1.075,2.1,4.063629870720001,74.90259999999999,12.619,3.622,26.33325,1.58,1.5459999999999998
239.675,-3.32167187,60.44625,757.33486013986,0.0229770229770229,26.740923076923075,3.0,14.675,5.178881118881117,1.0164435564435563,124.78421578421576,-4.160806850625,377.8338661338661,4.437164965,17.58329223376623,8.184815184815184,1.06,3.2375,2.12463224028971,95.70994955044954,14.885114885114882,4.546453546453546,25.321,0.502,1.773226773226773
317.6666666666667,-3.002774196666667,69.18833333333333,429.2145,0.125,26.9895,2.6666666666666665,7.253333333333333,3.5525,1.00625,92.125,-4.0090626191666665,423.125,4.456205766666667,14.47429525,7.0,1.0066666666666666,2.8,2.8804543825,58.41794999999999,4.375,4.0,26.02066666666667,0.5416666666666666,1.75
278.1333333333333,-4.421515693333333,68.89833333333334,965.0895,0.0,27.12275,2.6666666666666665,8.240000000000002,3.9225,1.0525,120.5,-5.188646501666666,408.3,3.25192137,16.9702625,8.0,1.06,2.3666666666666667,2.42884773375,112.70545,19.875,4.0,26.376000000000005,0.0,2.25
239.675,-3.32167187,60.44625,515.7533520000001,0.098,26.923944,3.0,14.675,3.98084,1.00898,100.762,-4.160806850625,411.1628,4.437164965,15.293485876,7.311999999999999,1.06,3.2375,2.6802685018,68.2719192,7.15,4.144,25.321,0.502,1.756
240.35,-4.48689582,59.21875,750.7395,0.05,27.06945,3.25,10.815,3.7745,1.034,109.15,-5.241612136875,414.23,4.95590982,15.9718756,7.6,1.06,3.1625,2.60949039325,90.99045,13.675,4.0,25.738,0.40625,2.05
240.35,-4.48689582,59.21875,857.9145000000001,0.025,27.0961,3.25,10.815,3.8485,1.04325,114.825,-5.241612136875,411.265,4.95590982,16.47106905,7.800000000000001,1.06,3.1625,2.5191690635,101.84795,16.775,4.0,25.738,0.40625,2.1500000000000004
239.675,-3.32167187,60.44625,682.4380469530469,0.0469530469530469,26.795582417582416,3.0,14.675,4.81166833166833,1.0135164835164834,117.25774225774224,-4.160806850625,387.9540459540459,4.437164965,16.87169511888112,7.914085914085914,1.06,3.2375,2.3018847209390607,87.11765084915083,12.462537462537462,4.419580419580419,25.321,0.502,1.768231768231768
239.675,-3.32167187,60.44625,602.2922040000001,0.071,26.858388,3.0,14.675,4.409180000000001,1.01171,109.399,-4.160806850625,399.2006,4.437164965,16.112676502,7.624,1.06,3.2375,2.4800826211,78.1258884,9.925,4.288,25.321,0.502,1.762
210.025,-4.3857279925,60.22875,935.879352,0.0,27.028412,3.0,15.415,4.27092,1.04524,123.008,-5.0454947625,399.54,3.5339516675,17.2503242,8.096,1.1,2.9125,2.32620888918,110.8333192,19.302000000000003,4.144,25.5875,0.09575,2.148
210.025,-4.3857279925,60.22875,883.7257592407592,0.0,26.845634365634368,3.0,15.415,4.95064935064935,1.030889110889111,127.9160839160839,-5.0454947625,382.3854145854146,3.5339516675,17.80924125874126,8.289710289710289,1.1,2.9125,2.132250255474525,107.50935914085912,18.284715284715283,4.419580419580419,25.5875,0.09575,1.956043956043956
210.025,-4.3857279925,60.22875,855.8373576423576,0.0,26.76541658341658,3.0,15.415,5.246893106893106,1.024945054945055,130.0,-5.0454947625,375.1087912087912,3.5339516675,18.042091408591407,8.368631368631368,1.1,2.9125,2.0416196295304694,105.6888706293706,17.734265734265733,4.546453546453546,25.5875,0.09575,1.865134865134865
210.025,-4.3857279925,60.22875,906.669204,0.0,26.934074,3.0,15.415,4.619340000000001,1.03798,125.516,-5.0454947625,390.78,3.5339516675,17.5303859,8.192,1.1,2.9125,2.22357004461,108.9611884,18.729,4.288,25.5875,0.09575,2.046
240.35,-4.48689582,59.21875,643.5645000000001,0.075,27.0428,3.25,10.815,3.7005,1.02475,103.475,-5.241612136875,417.195,4.95590982,15.47268215,7.4,1.06,3.1625,2.699811723,80.13295000000001,10.575,4.0,25.738,0.40625,1.95
277.2333333333333,-2.86788376,70.535,829.8573333333331,0.0,26.686,2.333333333333333,13.386666666666668,5.535555555555555,1.0188888888888887,132.11111111111111,-3.747572786666667,367.7444444444444,2.560261563333333,18.266844444444445,8.444444444444443,1.06,2.466666666666667,1.9536678977777775,104.03817777777776,17.22222222222222,4.666666666666666,25.82,0.1276666666666666,1.7777777777777777
240.35,-4.48689582,59.21875,536.3895,0.1,27.01615,3.25,10.815,3.6265,1.0155,97.8,-5.241612136875,420.16,4.95590982,14.9734887,7.2,1.06,3.1625,2.79013305275,69.27544999999999,7.475,4.0,25.738,0.40625,1.85
60.75,-2.63749798,55.86525,1381.0,0.0769230769230769,27.85953846153846,4.75,7.1365,3.879230769230769,0.6261538461538462,137.6923076923077,-3.2376595021875003,57.92307692307692,5.01697121,24.06528938461538,11.384615384615383,1.1125,2.1,4.020482469999999,73.82499999999999,12.307692307692308,4.461538461538461,36.7685,1.321,1.5384615384615383
82.5,-2.651215945,55.11525,1521.0,0.0769230769230769,26.224153846153843,4.75,7.75525,4.069615384615385,0.6446153846153846,137.6923076923077,-3.2182537721875004,64.61538461538461,5.6384755900000005,27.68071015384615,12.769230769230766,1.16,2.1,4.211714586923076,74.29999999999998,12.307692307692308,4.461538461538461,31.4535,1.22225,1.5384615384615383
49.54,-3.3307204660000003,45.0782,862.93596,0.05,24.5893,3.2,14.704200000000002,7.065200000000001,0.8955000000000001,165.55,-4.275320318084,32.32,6.308004481999999,11.1812141,5.6000000000000005,0.8900000000000001,3.78,4.427172066,90.35824,50.65,2.4,22.2614,2.6408,1.7000000000000002
81.0,-3.18378671,62.487,1408.5,0.125,23.6505,4.0,7.753666666666667,4.303,0.45125,121.125,-3.78920422375,68.125,6.020223276666666,22.50709525,11.0,1.1033333333333333,2.8,5.2264806475,61.71249999999999,13.875,4.0,23.794666666666668,1.2756666666666665,1.75
16.900000000000002,-2.9892589933333333,53.46033333333333,499.725238061938,0.0,25.211549450549448,1.6666666666666663,17.753333333333334,8.915504495504496,1.1913186813186811,195.16783216783216,-3.95962527639,8.458441558441558,4.568853736666666,3.633246733266733,2.000999000999001,0.79,4.45,3.894973558511488,109.5642884115884,75.24175824175825,1.3336663336663337,21.59433333333333,3.1256666666666666,1.6673326673326672
172.3,-5.130565956000001,51.543400000000005,1722.7839800000002,0.0,27.9821,3.4,7.295999999999999,3.96989,1.17479,83.03699999999999,-5.670003474068,488.413,4.325357682,37.156839520000005,16.633,1.14,2.854,3.500181047,145.55895800000002,29.732000000000003,4.977,26.5456,0.0,4.033
172.57999999999998,-4.08652123,50.4994,1645.901119,0.0,27.912438,2.6,6.856,3.93098,1.1651699999999998,85.38399999999999,-4.614975048,482.2893,4.36318383,35.583721578600006,15.97,1.142,2.8040000000000003,3.37723261156,144.1805999,28.730500000000003,4.89,26.1216,0.0,3.932
209.95,-4.195604755000001,56.0125,1637.0546026026027,0.0,27.91637237237237,2.5,5.8925,3.926166166166166,1.1654854854854857,85.06206206206207,-4.83236303,483.527927927928,3.5129614325,35.37817367367367,15.88888888888889,1.1324999999999998,2.455,3.3633316489389387,143.66293373373372,28.6986986986987,4.895895895895896,26.602,0.0,3.9229229229229223
168.86,-5.948243928,44.81,1757.1652639999998,0.0,27.912438,3.2,15.176,4.29087,1.16539,84.828,-6.457650548,486.152,4.286264448,36.12680374999999,16.165,1.166,2.9240000000000004,3.38062430322,142.0811644,31.45,5.065,26.1356,0.0,3.871
172.57999999999998,-4.08652123,50.4994,1637.42169,0.0,27.90448,2.6,6.856,3.89805,1.16485,85.845,-4.614975048,481.6416,4.36318383,35.609696966,15.973000000000004,1.142,2.8040000000000003,3.4298241346400005,143.34152899999998,28.365,4.877000000000001,26.1216,0.0,3.913
169.1,-4.212156782,51.654,1653.0141331331329,0.0,27.897755755755757,2.8000000000000003,12.102,4.1523223223223225,1.164994994994995,85.55455455455456,-4.789098333,482.7199199199199,3.686377658,35.84031035035035,16.073073073073076,1.15,2.874,3.386894348588589,143.12392382382382,28.73873873873874,4.991991991991992,25.926,0.0766,3.8908908908908906
172.92,-3.65921797,60.8386,1643.3717747747746,0.0,27.90721321321321,2.4,6.409999999999999,3.883423423423424,1.1664864864864863,85.97297297297297,-4.174344886,479.8054054054054,3.627660226,35.93972251251252,16.104104104104106,1.178,2.6540000000000004,3.4075836445845846,142.61542172172173,28.17217217217217,4.858858858858858,26.2554,0.0,3.87987987987988
172.3,-5.130565956000001,51.543400000000005,1674.5056246246245,0.0,27.928766766766763,3.4,7.295999999999999,3.911781781781782,1.1663963963963964,85.47447447447448,-5.670003474068,482.88008008008006,4.325357682,35.663113603603605,16.003003003003005,1.14,2.854,3.418875330770771,141.97717707707707,29.56956956956957,4.921921921921922,26.5456,0.0,3.9009009009009006
169.24,-5.070670280000001,50.504000000000005,1723.5546736736735,0.0,27.906144144144143,3.6,12.432000000000002,4.168838838838838,1.1658958958958958,85.24424424424424,-5.704817138,482.72692692692686,4.5624252,36.124894934934936,16.193193193193196,1.156,3.0440000000000005,3.430740571911912,145.4609608608609,31.89189189189189,4.931931931931932,26.093599999999995,0.0,3.8908908908908906
209.95,-4.195604755000001,56.0125,1632.301406,0.0,27.914352,2.5,5.8925,3.96263,1.1640099999999998,84.737,-4.83236303,484.5346,3.5129614325,35.04462542,15.765,1.1324999999999998,2.455,3.34944191118,143.7596126,29.0,4.909000000000001,26.602,0.0,3.925
208.65,-4.13994895,57.07475,1753.30769,0.0,28.15774,2.5,6.4975,4.19129,1.15389,82.714,-4.7788213925,481.151,2.3834453475,36.202287,16.258,1.225,2.4625000000000004,2.85117570206,121.22485899999998,28.145,5.414,27.2095,0.0,3.794
209.95,-4.195604755000001,56.0125,1782.3183043043043,0.0,28.069071071071072,2.5,5.8925,4.016746746746747,1.1877377377377376,79.23223223223222,-4.83236303,498.4906906906907,3.5129614325,38.90264775775775,17.375375375375377,1.1324999999999998,2.455,3.619047220350351,148.2598804804805,30.100100100100104,5.073073073073074,26.602,0.0,4.178178178178178
182.16,-3.607380744,59.1382,1581.1824000000004,0.0,27.92005,2.2,5.234,3.872,1.1605,88.30000000000001,-4.117938700666,475.465,3.073418982,34.158906232,15.400000000000002,1.214,2.5040000000000004,3.26676743175,140.52629000000002,27.875,4.8,26.9276,0.0,3.8
210.0,-4.1587735850000005,56.624,1715.8934414414416,0.0,27.93565165165165,2.5,6.065,4.017717717717718,1.1636636636636637,84.92192192192192,-4.79393397375,483.3873873873874,2.467229305,36.135036936936935,16.333333333333332,1.2325,2.46,2.916221664894895,137.03502582582584,28.85885885885886,5.132132132132131,26.6245,0.0,4.183183183183183
210.375,-4.1543267,56.73799999999999,1744.6185955955957,0.0,27.96351751751752,2.5,6.1275,4.035175175175175,1.1815015015015011,84.77477477477478,-4.79106431875,484.3715715715716,2.43082698,36.24972392392392,16.338338338338335,1.23,2.46,2.8960099053853856,131.0318735735736,27.423423423423426,5.241241241241241,26.687,0.0,4.052052052052052
169.34,-4.282634264,49.2252,1587.6374000000003,0.0,27.8426,2.6,6.142,3.9008,1.1566,88.3,-4.818360692000001,474.874,3.499652114,33.8644176,15.260000000000002,1.234,2.6020000000000003,3.1529956617999995,139.43574,27.76,4.859999999999999,26.7716,0.0,3.82
209.95,-4.195604755000001,56.0125,1659.5210690690692,0.0,27.92538138138138,2.5,5.8925,3.938978978978979,1.1670870870870869,84.92192192192192,-4.83236303,483.3645645645646,3.5129614325,35.90655993993994,16.105105105105103,1.1324999999999998,2.455,3.393552846216216,144.67382462462464,28.85885885885886,4.903903903903903,26.602,0.0,3.954954954954955
209.8,-5.2018595575,49.86525,4115.657485514485,0.0,28.12627972027972,2.75,11.7325,8.824295704295702,1.1894905094905093,82.44755244755244,-5.81010742375,524.096903096903,3.04585013,59.24902813186813,25.04495504495504,1.235,2.5225,3.45915667024975,189.82292737262736,43.27072927072926,8.603396603396604,26.762,0.0,3.5004995004995
209.375,-5.2431376125,49.13975,4067.3218211788208,0.0,28.10725874125874,2.75,11.4975,8.77170829170829,1.1822177822177822,82.44755244755244,-5.851406135,524.0017982017981,4.1279845825,58.950480999001,24.87712287712288,1.1375000000000002,2.5175,3.701312631648351,196.306284015984,43.94205794205793,8.435564435564435,26.677,0.0,3.4445554445554443
171.94,-5.471886683999999,50.389,3171.8574,0.0,27.7633,3.2,13.644000000000002,7.7105,1.169,98.4,-5.933321699,476.04,3.684919572,48.797727,21.05,1.278,2.79,3.25218658,157.97153999999998,42.9,7.05,25.947599999999994,0.0,2.6500000000000004
173.32,-5.22802204,50.327200000000005,3208.5574,0.0,27.8508,3.2,12.206,7.351,1.1655,98.4,-5.689275263,476.385,3.379809724,48.990172,21.15,1.2759999999999998,2.846,3.175909118,158.47153999999998,40.5,7.15,26.2976,0.0,2.55
209.625,-4.80361811,55.39975,2366.44272,0.0,28.02172,2.75,9.855,7.449800000000001,1.19436,79.13,-5.4118866325,533.6423000000001,3.9943792125,41.32450828,18.59,1.1375000000000002,2.5175,3.7219978978,189.315432,27.178,5.44,26.487,0.0,3.5700000000000003
209.625,-4.80361811,55.39975,2346.9744585414587,0.0,28.00078521478521,2.75,9.855,7.420319680319679,1.1913286713286713,80.0,-5.4118866325,531.0755244755245,3.9943792125,40.91346629370629,18.41358641358641,1.1375000000000002,2.5175,3.690225804535464,188.6570022977023,27.016983016983016,5.4125874125874125,26.487,0.0,3.542457542457542
209.625,-4.80361811,55.39975,2325.519146,0.0,27.983882,2.75,9.855,7.396479999999999,1.18876,80.607,-5.4118866325,529.5197000000001,3.9943792125,40.43840477,18.214,1.1375000000000002,2.5175,3.6578320016,187.8292166,26.85,5.392,26.487,0.0,3.512
209.625,-4.80361811,55.39975,2389.710007,0.0,28.041764000000004,2.75,9.855,7.47806,1.1973600000000002,78.374,-5.4118866325,535.6832,3.9943792125,41.83354227,18.805,1.1375000000000002,2.5175,3.75785471791,190.1847747,27.362,5.465000000000001,26.487,0.0,3.603
209.625,-4.80361811,55.39975,2411.1011928071925,0.0,28.05860939060939,2.75,9.855,7.501818181818181,1.1999200799200798,77.76923076923076,-5.4118866325,537.2328671328671,3.9943792125,42.30721004995005,19.003996003996004,1.1375000000000002,2.5175,3.790148598051948,191.0102071928072,27.528471528471528,5.485514485514485,26.487,0.0,3.6333666333666335
172.88,-4.751563188,54.7032,1609.1446926926928,0.0,27.955441441441444,2.8000000000000003,10.96,5.264444444444446,1.204854854854855,90.4004004004004,-5.235608213000001,484.1067067067068,2.5778569319999995,36.76154452452453,16.813813813813816,1.306,2.62,2.891862098948949,130.37424504504506,24.743743743743742,4.8998998998999,26.1376,0.0,2.8178178178178177
145.86666666666667,-5.633563051666666,46.521166666666666,2720.4910390390387,0.0,27.937393393393396,3.333333333333333,12.53,6.383183183183184,1.181901901901902,94.13813813813816,-6.036933905833334,485.1111111111112,3.3125332616666667,44.77522478478478,19.668668668668666,1.2833333333333332,3.005,3.176788627557557,141.8309017017017,38.52552552552553,6.573573573573574,26.09133333333333,0.0,2.5735735735735736
145.86666666666667,-5.633563051666666,46.521166666666666,2619.379927927928,0.0,27.936192192192195,3.333333333333333,12.53,6.393393393393394,1.1837037037037037,93.08708708708708,-6.036933905833334,485.015015015015,3.3125332616666667,44.5356452052052,19.548548548548546,1.2833333333333332,3.005,3.0724239885185183,144.10417497497497,35.492492492492495,6.453453453453454,26.09133333333333,0.0,2.6936936936936933
145.86666666666667,-5.633563051666666,46.521166666666666,2582.305853853854,0.0,27.935751751751752,3.333333333333333,12.53,6.397137137137138,1.1843643643643642,92.70170170170172,-6.036933905833334,484.9797797797798,3.3125332616666667,44.44779935935936,19.504504504504503,1.2833333333333332,3.005,3.034156954204204,144.9377085085085,34.38038038038038,6.40940940940941,26.09133333333333,0.0,2.7377377377377377
145.86666666666667,-5.633563051666666,46.521166666666666,2548.60215015015,0.0,27.93535135135135,3.333333333333333,12.53,6.400540540540541,1.1849649649649647,92.35135135135134,-6.036933905833334,484.94774774774777,3.3125332616666667,44.3679394994995,19.464464464464463,1.2833333333333332,3.005,2.999368741191191,145.6954662662663,33.36936936936937,6.36936936936937,26.09133333333333,0.0,2.7777777777777777
172.68,-5.10317879,49.6952,2514.898446446447,0.0,27.93495095095095,2.8000000000000003,12.274,6.403943943943944,1.1855655655655657,92.001001001001,-5.587223815,484.9157157157158,2.684741228,44.28807963963964,19.424424424424423,1.306,2.62,2.9645805281781783,146.45322402402402,32.35835835835836,6.32932932932933,26.2896,0.0,2.8178178178178177
172.88,-4.751563188,54.7032,1689.9134614614618,0.0,27.857353353353357,2.8000000000000003,10.96,5.733133133133133,1.1855655655655657,92.001001001001,-5.235608213000001,485.0178178178179,2.5778569319999995,35.29885741741742,16.157157157157158,1.306,2.62,2.9100149716616617,141.66463543543546,24.29229229229229,4.8998998998999,26.1376,0.0,2.8178178178178177
172.46,-3.692071786000001,53.53,1596.3837352647356,0.0,27.94564235764236,2.4,6.199999999999999,4.06968031968032,1.1791208791208792,86.27172827172828,-4.202453144000001,481.7829170829172,3.152483048,35.99517670329671,16.238761238761242,1.2879999999999998,2.444,3.2337527173226777,136.7360038961039,27.887112887112885,4.882117882117882,26.6396,0.0,3.6573426573426575
172.46,-3.692071786000001,53.53,1687.938696,0.0,28.019162,2.4,6.199999999999999,4.06101,1.18606,82.478,-4.202453144000001,491.1835,3.152483048,37.595332420000005,16.881,1.2879999999999998,2.444,3.42114040484,141.72842159999996,28.955,4.987,26.6396,0.0,3.897
172.68,-5.10317879,49.6952,2433.0574,0.0,27.8338,2.8000000000000003,12.274,6.247,1.167,94.90000000000002,-5.587223815,476.34,2.684741228,41.937228000000005,18.4,1.306,2.62,2.879137364,146.66654,31.8,6.199999999999999,26.2896,0.0,2.8
172.68,-5.10317879,49.6952,2666.970406,0.0,27.927942,2.8000000000000003,12.274,6.68014,1.18219,92.195,-5.587223815,486.0867,2.684741228,45.44679668,19.836,1.306,2.62,2.99137579682,150.9015926,33.393,6.538,26.2896,0.0,2.8200000000000003
172.88,-4.751563188,54.7032,1729.6904060000002,0.0,27.839782,2.8000000000000003,10.96,5.91802,1.18219,92.195,-5.235608213000001,486.2027,2.5778569319999995,35.23398268,16.124,1.306,2.62,2.92938290514,145.4611926,24.229,4.914,26.1376,0.0,2.8200000000000003
172.1,-5.264380142,48.795,2845.326406,0.0,27.954642,2.8000000000000003,13.644,7.28979,1.2026599999999998,92.195,-5.741370102,485.8286,2.935121168,49.305569680000005,21.438,1.332,2.5500000000000003,3.1027948701200003,165.6132926,31.969,6.538,26.349599999999995,0.0,2.8200000000000003
172.68,-5.10317879,49.6952,2101.4734,0.0,27.88759,2.8000000000000003,12.274,5.65333,1.1825100000000002,93.613,-5.587223815,475.6404,2.684741228,40.20796596,17.872,1.306,2.62,2.84690521724,136.04054000000002,29.556000000000004,5.738,26.2896,0.0,2.8
172.88,-4.751563188,54.7032,1560.1134000000002,0.0,27.83667,2.8000000000000003,10.96,5.21314,1.1825100000000002,93.613,-5.235608213000001,475.7074,2.5778569319999995,34.30918546,15.728000000000002,1.306,2.62,2.81109897808,132.89824000000002,24.263,4.8,26.1376,0.0,2.8
172.88,-4.751563188,54.7032,1625.0574,0.0,27.757800000000003,2.8000000000000003,10.96,5.59,1.167,94.90000000000002,-5.235608213000001,476.44,2.5778569319999995,33.133078,15.200000000000005,1.306,2.62,2.825695216,141.97654,23.9,4.8,26.1376,0.0,2.8
172.5,-4.800679658000001,45.9832,1677.1534000000004,0.0,28.00691,2.8000000000000003,10.898,5.1719100000000005,1.20379,94.145,-5.283749945,475.4547,2.555671168,40.92021646,18.122,1.3199999999999998,2.604,2.79634544502,133.33714,23.997,4.8,26.3936,0.0,2.8
209.95,-4.195604755000001,56.0125,1804.247273,0.0,28.086566,2.5,5.8925,4.03929,1.19013,78.556,-4.83236303,500.043,3.5129614325,39.37560671999999,17.576,1.1324999999999998,2.455,3.65233547307,149.14126330000002,30.37,5.096,26.602,0.0,4.216
172.57999999999998,-4.08652123,50.4994,1678.9931190000002,0.0,27.918938,2.6,6.856,3.82938,1.17047,86.16399999999999,-4.614975048,482.1167,4.36318383,37.4426668486,16.708,1.142,2.8040000000000003,3.7826791035,143.0149399,27.6355,4.884,26.1216,0.0,3.958
172.57999999999998,-4.08652123,50.4994,1713.0276930000005,0.0,27.959546,2.6,6.856,3.8758,1.1755099999999998,84.41199999999999,-4.614975048,486.2193,4.36318383,38.0516528026,16.974,1.142,2.8040000000000003,3.7724712007,144.5579453,28.2505,4.934,26.1216,0.0,4.024
